bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1292473,1653,HB2250,4,Passed,2020-03-27,"Concerning coastal crab derelict gear recovery.","Concerning coastal crab derelict gear recovery.",0,,2020-03-27,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2250/2019,https://app.leg.wa.gov/billsummary?BillNumber=2250&Year=2019&Initiative=false
1292565,1653,HB2251,4,Passed,2020-03-18,"Concerning the expiration date for notification of dispensing an interchangeable biological product.","Concerning the expiration date for notification of dispensing an interchangeable biological product.",0,,2020-03-18,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2251/2019,https://app.leg.wa.gov/billsummary?BillNumber=2251&Year=2019&Initiative=false
1292577,1653,HB2252,2,Engrossed,2020-02-16,"Concerning student health plans.","Concerning student health plans.",960,"Senate Rules",2020-03-12,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB2252/2019,https://app.leg.wa.gov/billsummary?BillNumber=2252&Year=2019&Initiative=false
1292572,1653,HB2253,1,Introduced,2020-01-13,"Concerning disclaimers for election-related advertising that encourages votes or includes endorsements for people that are not candidates in that election or for that office.","Concerning disclaimers for election-related advertising that encourages votes or includes endorsements for people that are not candidates in that election or for that office.",3819,"House State Government & Tribal Relations",2020-01-17,"Public hearing in the House Committee on State Government & Tribal Relations at 8:00 AM.",https://legiscan.com/WA/bill/HB2253/2019,https://app.leg.wa.gov/billsummary?BillNumber=2253&Year=2019&Initiative=false
1292580,1653,HB2254,1,Introduced,2020-01-13,"Encouraging Washington college grant recipients to pursue high demand degrees.","Encouraging Washington college grant recipients to pursue high demand degrees.",3822,"House College & Workforce Development",2020-01-14,"Public hearing in the House Committee on College & Workforce Development at 1:30 PM.",https://legiscan.com/WA/bill/HB2254/2019,https://app.leg.wa.gov/billsummary?BillNumber=2254&Year=2019&Initiative=false
1292575,1653,HB2255,1,Introduced,2020-01-13,"Encouraging Washington college grant recipients to reside or work in Washington after graduation.","Encouraging Washington college grant recipients to reside or work in Washington after graduation.",3822,"House College & Workforce Development",2020-01-14,"Public hearing in the House Committee on College & Workforce Development at 1:30 PM.",https://legiscan.com/WA/bill/HB2255/2019,https://app.leg.wa.gov/billsummary?BillNumber=2255&Year=2019&Initiative=false
1292560,1653,HB2256,1,Introduced,2020-01-13,"Providing tax relief to businesses that support higher education.","Providing tax relief to businesses that support higher education.",933,"House Finance",2020-01-20,"Referred to Finance.",https://legiscan.com/WA/bill/HB2256/2019,https://app.leg.wa.gov/billsummary?BillNumber=2256&Year=2019&Initiative=false
1292557,1653,HB2257,1,Introduced,2020-01-13,"Concerning establishment of a regulatory reduction pilot program.","Concerning establishment of a regulatory reduction pilot program.",3819,"House State Government & Tribal Relations",2020-01-13,"First reading, referred to State Government & Tribal Relations.",https://legiscan.com/WA/bill/HB2257/2019,https://app.leg.wa.gov/billsummary?BillNumber=2257&Year=2019&Initiative=false
1292857,1653,HB2258,1,Introduced,2020-01-13,"Concerning appropriations for special education programs.","Concerning appropriations for special education programs.",2759,"House Appropriations",2020-01-13,"First reading, referred to Appropriations.",https://legiscan.com/WA/bill/HB2258/2019,https://app.leg.wa.gov/billsummary?BillNumber=2258&Year=2019&Initiative=false
1292831,1653,HB2259,4,Passed,2020-03-18,"Expanding background check requirements for certain educational institutions.","Expanding background check requirements for certain educational institutions.",0,,2020-03-18,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2259/2019,https://app.leg.wa.gov/billsummary?BillNumber=2259&Year=2019&Initiative=false
1292810,1653,HB2260,1,Introduced,2020-01-13,"Concerning the publication of notice for dependency proceedings.","Concerning the publication of notice for dependency proceedings.",3830,"House Human Services & Early Learning",2020-01-14,"Public hearing in the House Committee on Human Services & Early Learning at 1:30 PM.",https://legiscan.com/WA/bill/HB2260/2019,https://app.leg.wa.gov/billsummary?BillNumber=2260&Year=2019&Initiative=false
1292846,1653,HB2261,1,Introduced,2020-01-13,"Concerning marriage licensing and solemnization by county auditors.","Concerning marriage licensing and solemnization by county auditors.",943,"House Rules",2020-01-20,"Referred to Rules 2 Review.",https://legiscan.com/WA/bill/HB2261/2019,https://app.leg.wa.gov/billsummary?BillNumber=2261&Year=2019&Initiative=false
1292816,1653,HB2262,1,Introduced,2020-01-13,"Expanding access to nutritious food.","Expanding access to nutritious food.",3830,"House Human Services & Early Learning",2020-01-14,"Public hearing in the House Committee on Human Services & Early Learning at 1:30 PM.",https://legiscan.com/WA/bill/HB2262/2019,https://app.leg.wa.gov/billsummary?BillNumber=2262&Year=2019&Initiative=false
1292841,1653,HB2263,1,Introduced,2020-01-13,"Expanding opportunities for marijuana businesses by removing residency barriers and providing access to capital for minority and women-owned businesses through a fee on certain investments.","Expanding opportunities for marijuana businesses by removing residency barriers and providing access to capital for minority and women-owned businesses through a fee on certain investments.",3145,"House Commerce & Gaming",2020-01-16,"Public hearing in the House Committee on Commerce & Gaming at 8:00 AM.",https://legiscan.com/WA/bill/HB2263/2019,https://app.leg.wa.gov/billsummary?BillNumber=2263&Year=2019&Initiative=false
1293239,1653,HB2264,1,Introduced,2020-01-13,"Increasing the cap on accrued vacation leave.","Increasing the cap on accrued vacation leave.",943,"House Rules",2020-02-11,"Referred to Rules 2 Review.",https://legiscan.com/WA/bill/HB2264/2019,https://app.leg.wa.gov/billsummary?BillNumber=2264&Year=2019&Initiative=false
1293226,1653,HB2265,4,Passed,2020-03-18,"Eliminating exemptions from restrictions on the use of perfluoroalkyl and polyfluoroalkyl substances in firefighting foam.","Eliminating exemptions from restrictions on the use of perfluoroalkyl and polyfluoroalkyl substances in firefighting foam.",0,,2020-03-18,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2265/2019,https://app.leg.wa.gov/billsummary?BillNumber=2265&Year=2019&Initiative=false
1293248,1653,HB2266,4,Passed,2020-03-25,"Concerning reasonable accommodation for the expression of breast milk without requiring written certification from a health care professional.","Concerning reasonable accommodation for the expression of breast milk without requiring written certification from a health care professional.",0,,2020-03-25,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2266/2019,https://app.leg.wa.gov/billsummary?BillNumber=2266&Year=2019&Initiative=false
1293230,1653,HB2267,1,Introduced,2020-01-13,"Respecting the will of the people following the rejection of a statewide ballot measure.","Respecting the will of the people following the rejection of a statewide ballot measure.",3819,"House State Government & Tribal Relations",2020-01-13,"First reading, referred to State Government & Tribal Relations.",https://legiscan.com/WA/bill/HB2267/2019,https://app.leg.wa.gov/billsummary?BillNumber=2267&Year=2019&Initiative=false
1293241,1653,HB2268,1,Introduced,2020-01-13,"Increasing criminal penalties for election violations.","Increasing criminal penalties for election violations.",2763,"House Public Safety",2020-01-13,"First reading, referred to Public Safety.",https://legiscan.com/WA/bill/HB2268/2019,https://app.leg.wa.gov/billsummary?BillNumber=2268&Year=2019&Initiative=false
1293249,1653,HB2269,1,Introduced,2020-01-13,"Concerning the administration of state education agencies.","Concerning the administration of state education agencies.",930,"House Education",2020-01-13,"First reading, referred to Education.",https://legiscan.com/WA/bill/HB2269/2019,https://app.leg.wa.gov/billsummary?BillNumber=2269&Year=2019&Initiative=false
1293234,1653,HB2270,1,Introduced,2020-01-13,"Adjusting stop signal requirements for school buses.","Adjusting stop signal requirements for school buses.",0,,2020-02-21,"Returned to Rules Committee for second reading.",https://legiscan.com/WA/bill/HB2270/2019,https://app.leg.wa.gov/billsummary?BillNumber=2270&Year=2019&Initiative=false
1293237,1653,HB2271,4,Passed,2020-03-18,"Correcting a reference to an omnibus transportation appropriations act within a prior authorization of general obligation bonds for transportation funding.","Correcting a reference to an omnibus transportation appropriations act within a prior authorization of general obligation bonds for transportation funding.",0,,2020-03-18,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2271/2019,https://app.leg.wa.gov/billsummary?BillNumber=2271&Year=2019&Initiative=false
1293240,1653,HB2272,1,Introduced,2020-01-13,"Providing for a designation on driver&#x27;s licenses for people who are deaf or hard of hearing.","Providing for a designation on driver&#x27;s licenses for people who are deaf or hard of hearing.",943,"House Rules",2020-02-11,"Referred to Rules 2 Review.",https://legiscan.com/WA/bill/HB2272/2019,https://app.leg.wa.gov/billsummary?BillNumber=2272&Year=2019&Initiative=false
1293238,1653,HB2273,1,Introduced,2020-01-13,"Creating a study committee on human genome editing.","Creating a study committee on human genome editing.",0,,2020-02-21,"Returned to Rules Committee for second reading.",https://legiscan.com/WA/bill/HB2273/2019,https://app.leg.wa.gov/billsummary?BillNumber=2273&Year=2019&Initiative=false
1293232,1653,HB2274,1,Introduced,2020-01-13,"Concerning the investment of gifts, grants, conveyances, bequests, and devises of the University of Washington.","Concerning the investment of gifts, grants, conveyances, bequests, and devises of the University of Washington.",3822,"House College & Workforce Development",2020-01-21,"Public hearing in the House Committee on College & Workforce Development at 1:30 PM.",https://legiscan.com/WA/bill/HB2274/2019,https://app.leg.wa.gov/billsummary?BillNumber=2274&Year=2019&Initiative=false
1293245,1653,HB2275,1,Introduced,2020-01-13,"Concerning certain illegal discharges of sewage wastewater into Puget Sound.","Concerning certain illegal discharges of sewage wastewater into Puget Sound.",3814,"House Environment & Energy",2020-01-13,"First reading, referred to Environment & Energy.",https://legiscan.com/WA/bill/HB2275/2019,https://app.leg.wa.gov/billsummary?BillNumber=2275&Year=2019&Initiative=false
1293242,1653,HB2276,1,Introduced,2020-01-13,"Concerning the collection of derelict fishing gear.","Concerning the collection of derelict fishing gear.",3816,"House Rural Development, Agriculture, & Natural Resources",2020-01-17,"Public hearing in the House Committee on Rural Development, Agriculture, & Natural Resources at 10:00 AM.",https://legiscan.com/WA/bill/HB2276/2019,https://app.leg.wa.gov/billsummary?BillNumber=2276&Year=2019&Initiative=false
1293247,1653,HB2277,4,Passed,2020-04-03,"Concerning youth solitary confinement.","Concerning youth solitary confinement.",0,,2020-04-03,"Effective date 6/11/2020.",https://legiscan.com/WA/bill/HB2277/2019,https://app.leg.wa.gov/billsummary?BillNumber=2277&Year=2019&Initiative=false
1293236,1653,HB2278,1,Introduced,2020-01-13,"Concerning off-road vehicle registrations.","Concerning off-road vehicle registrations.",946,"House Transportation",2020-01-13,"First reading, referred to Transportation.",https://legiscan.com/WA/bill/HB2278/2019,https://app.leg.wa.gov/billsummary?BillNumber=2278&Year=2019&Initiative=false
1293503,1653,HB2279,1,Introduced,2020-01-13,"Improving the development of the marijuana market by enacting provisions specific to craft cannabis production.","Improving the development of the marijuana market by enacting provisions specific to craft cannabis production.",3145,"House Commerce & Gaming",2020-02-03,"Public hearing in the House Committee on Commerce & Gaming at 1:30 PM.",https://legiscan.com/WA/bill/HB2279/2019,https://app.leg.wa.gov/billsummary?BillNumber=2279&Year=2019&Initiative=false
