bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
725968,1152,SB5958,4,Passed,2015-05-08,"Providing for representation of the state veterans' homes on the governor's veterans affairs advisory committee. (<b>REVISED FOR PASSED LEGISLATURE</b>: Requiring the governor's veterans affairs advisory committee to appoint liaisons to the state veterans' homes if the home does not have a representative on the committee. )","Providing for representation of the state veterans' homes on the governor's veterans affairs advisory committee. (<b>REVISED FOR PASSED LEGISLATURE</b>: Requiring the governor's veterans affairs advisory committee to appoint liaisons to the state veterans' homes if the home does not have a representative on the committee. )",0,,2015-05-08,"Effective date 7/24/2015.",https://legiscan.com/WA/bill/SB5958/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5958&year=2015
725855,1152,SB5959,2,Engrossed,2015-03-05,"Concerning agreements with the federal government, such as those available under the endangered species act, affecting the state's management of its natural resources.","Concerning agreements with the federal government, such as those available under the endangered species act, affecting the state's management of its natural resources.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5959/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5959&year=2015
724253,1152,SB5960,2,Engrossed,2015-03-04,"Requiring the department of fish and wildlife to update the 2011 wolf conservation and management plan to ensure the establishment of a self-sustaining population of gray wolves while also ensuring social tolerance of wolf recovery.","Requiring the department of fish and wildlife to update the 2011 wolf conservation and management plan to ensure the establishment of a self-sustaining population of gray wolves while also ensuring social tolerance of wolf recovery.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5960/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5960&year=2015
725946,1152,SB5961,1,Introduced,2015-02-13,"Modifying certain construction defect action procedures.","Modifying certain construction defect action procedures.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5961/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5961&year=2015
725787,1152,SB5962,1,Introduced,2015-02-13,"Requiring the department of fish and wildlife to amend the existing wolf conservation and management plan.","Requiring the department of fish and wildlife to amend the existing wolf conservation and management plan.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5962/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5962&year=2015
725753,1152,SB5963,1,Introduced,2015-02-13,"Requiring the department of fish and wildlife to manage wolf-related wildlife interactions using lethal means when certain conditions are satisfied.","Requiring the department of fish and wildlife to manage wolf-related wildlife interactions using lethal means when certain conditions are satisfied.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5963/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5963&year=2015
725989,1152,SB5964,1,Introduced,2015-02-13,"Addressing infill development.","Addressing infill development.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5964/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5964&year=2015
725984,1152,SB5965,2,Engrossed,2015-03-10,"Evaluating mitigation options for impacts to base flows and minimum instream flows.","Evaluating mitigation options for impacts to base flows and minimum instream flows.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5965/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5965&year=2015
725807,1152,SB5966,1,Introduced,2015-02-13,"Concerning mathematics and science course equivalencies for high school career and technical courses.","Concerning mathematics and science course equivalencies for high school career and technical courses.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5966/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5966&year=2015
725801,1152,SB5967,1,Introduced,2015-02-13,"Eliminating the state board of education.","Eliminating the state board of education.",949,"Senate Early Learning & K-12 Education",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5967/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5967&year=2015
725767,1152,SB5968,1,Introduced,2015-02-13,"Clarifying that the owner or holder of a trust deed, or the owner or holder's designee, may initiate foreclosure proceedings.","Clarifying that the owner or holder of a trust deed, or the owner or holder's designee, may initiate foreclosure proceedings.",2767,"Senate Financial Institutions & Insurance",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5968/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5968&year=2015
725869,1152,SB5969,1,Introduced,2015-02-13,"Updating the state environmental policy act.","Updating the state environmental policy act.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5969/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5969&year=2015
725759,1152,SB5970,1,Introduced,2015-02-13,"Creating a best investment selection option for use in public works contracts.","Creating a best investment selection option for use in public works contracts.",3259,"Senate Government Operations & Security",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5970/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5970&year=2015
725997,1152,SB5971,1,Introduced,2015-02-13,"Establishing the Washington publicly owned trust in order to create a financing infrastructure to implement Initiative Measure No. 502 that complies with the United States attorney general's guidance letter of August 29, 2013, thereby providing resources for public infrastructure and other public purposes.","Establishing the Washington publicly owned trust in order to create a financing infrastructure to implement Initiative Measure No. 502 that complies with the United States attorney general's guidance letter of August 29, 2013, thereby providing resources for public infrastructure and other public purposes.",2767,"Senate Financial Institutions & Insurance",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5971/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5971&year=2015
725906,1152,SB5972,2,Engrossed,2015-03-09,"Concerning the procurement of seeds by state agencies.","Concerning the procurement of seeds by state agencies.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5972/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5972&year=2015
725886,1152,SB5973,1,Introduced,2015-02-13,"Offering raffle tickets to benefit traffic congestion relief.","Offering raffle tickets to benefit traffic congestion relief.",962,"Senate Ways & Means",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5973/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5973&year=2015
725941,1152,SB5974,4,Passed,2015-04-25,"Requiring the insurance commissioner to review barriers to offering supplemental coverage options to disabled veterans and their dependents.","Requiring the insurance commissioner to review barriers to offering supplemental coverage options to disabled veterans and their dependents.",0,,2015-04-25,"Effective date 7/24/2015.",https://legiscan.com/WA/bill/SB5974/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5974&year=2015
725877,1152,SB5975,1,Introduced,2015-02-13,"Authorizing parent taught driver training education courses.","Authorizing parent taught driver training education courses.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5975/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5975&year=2015
725842,1152,SB5976,1,Introduced,2015-02-13,"Establishing a consolidating purchasing system for public school employees.","Establishing a consolidating purchasing system for public school employees.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5976/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5976&year=2015
725919,1152,SB5977,2,Engrossed,2015-03-04,"Decodifying, expiring, and making nonsubstantive changes to community and technical college provisions.","Decodifying, expiring, and making nonsubstantive changes to community and technical college provisions.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5977/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5977&year=2015
725864,1152,SB5978,2,Engrossed,2015-03-03,"Modifying presidential primary provisions.","Modifying presidential primary provisions.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5978/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5978&year=2015
725775,1152,SB5979,1,Introduced,2015-02-13,"Providing salary increases in the form of flat dollar monthly increases calculated using the state average wage determined under RCW 50.04.355.","Providing salary increases in the form of flat dollar monthly increases calculated using the state average wage determined under RCW 50.04.355.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5979/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5979&year=2015
725781,1152,SB5980,1,Introduced,2015-02-13,"Creating a defined contribution retirement plan option for elected officials.","Creating a defined contribution retirement plan option for elected officials.",962,"Senate Ways & Means",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5980/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5980&year=2015
725742,1152,SB5981,1,Introduced,2015-02-13,"Concerning limitations on state debt.","Concerning limitations on state debt.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5981/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5981&year=2015
725834,1152,SB5982,1,Introduced,2015-02-13,"Addressing retirement age provisions for new members of the state retirement systems administered by the department of retirement systems.","Addressing retirement age provisions for new members of the state retirement systems administered by the department of retirement systems.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5982/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5982&year=2015
725821,1152,SB5983,1,Introduced,2015-02-13,"Addressing services performed by an individual for remuneration.","Addressing services performed by an individual for remuneration.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5983/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5983&year=2015
725892,1152,SB5984,1,Introduced,2015-02-13,"Concerning a leasehold excise tax credit for properties of market value in excess of ten million dollars.","Concerning a leasehold excise tax credit for properties of market value in excess of ten million dollars.",962,"Senate Ways & Means",2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5984/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5984&year=2015
726704,1152,SB5985,1,Introduced,2015-02-16,"Extending the date for allowing certain counties and cities to not plan under the growth management act.","Extending the date for allowing certain counties and cities to not plan under the growth management act.",0,,2016-03-10,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/SB5985/2015,http://apps.leg.wa.gov/billinfo/summary.aspx?bill=5985&year=2015
